Uniprot_ID,PDB_ID,nonpol_ID,chem_comp,smiles,inchikey,inchikey_skeleton,inchikey_stereochemistry
P35790,2I7Q,2I7Q_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P37957,3QZU,3QZU_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WMR9,2O2H,2O2H_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WMR9,2QVB,2QVB_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9LZX6,7MDS,7MDS_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P54317,2OXE,2OXE_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WP25,1XXX,1XXX_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WP25,3L21,3L21_7,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0A6F1,1A9X,1A9X_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0A6F1,1BXR,1BXR_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q46856,1OJ7,1OJ7_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q46856,4QGS,4QGS_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P04385,2AJ4,2AJ4_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q08AH3,3B7W,3B7W_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q08AH3,3C5E,3C5E_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8TE04,3SMP,3SMP_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P22106,1CT9,1CT9_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WPY3,1L4U,1L4U_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WPY3,1L4Y,1L4Y_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WPY3,1U8A,1U8A_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P11454,5JA1,5JA1_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P41250,2PMF,2PMF_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9X0X3,1VK3,1VK3_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9NWW6,2P0E,2P0E_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P46655,2HRK,2HRK_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0ADI4,2FQ1,2FQ1_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P55264,5KB5,5KB5_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P55264,5KB6,5KB6_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0A7B5,2J5T,2J5T_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8IAR7,7ROR,7ROR_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8IAR7,7ROS,7ROS_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P33221,1EYZ,1EYZ_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WMU9,2EV4,2EV4_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8Y5E4,6HVM,6HVM_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8Y5E4,6HVN,6HVN_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
O43252,1X6V,1X6V_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q61496,5JIU,5JIU_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
O14656,5J1S,5J1S_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
O14656,5J1T,5J1T_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P09029,3ETJ,3ETJ_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0A8L1,6R1O,6R1O_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P46859,1KNQ,1KNQ_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P46859,1KO1,1KO1_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P46859,1KO4,1KO4_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WKE9,1S4Q,1S4Q_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P15104,2OJW,2OJW_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P15104,2QC8,2QC8_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9NYA1,3VZD,3VZD_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P13188,4H3S,4H3S_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q01415,2A2C,2A2C_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8ZPX9,5G4A,5G4A_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q6IA69,6OFB,6OFB_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q96PN6,4CLK,4CLK_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q96Q11,4X4W,4X4W_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P31153,2P02,2P02_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P36639,4C9W,4C9W_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9UIJ7,6ZJD,6ZJD_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9UIJ7,6ZJE,6ZJE_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8ZKF6,1PG4,1PG4_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P23686,6VCX,6VCX_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P23686,6VCY,6VCY_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P08243,6GQ3,6GQ3_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9ESU6,2DWW,2DWW_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P22188,1E8C,1E8C_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9HY69,4RT1,4RT1_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q6Z1J6,5EE3,5EE3_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q84Y01,7TN3,7TN3_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q84Y01,7TN5,7TN5_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q84Y01,7TN6,7TN6_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q84Y01,7TN7,7TN7_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q84Y01,7TN8,7TN8_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9C6D2,2PYW,2PYW_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00558,2WZB,2WZB_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00558,2WZC,2WZC_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q58597,4RRF,4RRF_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P12081,4G84,4G84_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P12081,6O76,6O76_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q4Q9F9,4A26,4A26_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q92831,3GG3,3GG3_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P25535,4K22,4K22_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q02197,6YGA,6YGA_7,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q02197,6YGB,6YGB_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P33224,3U33,3U33_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q03132,2QO3,2QO3_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q03132,3EL6,3EL6_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P76083,3MOG,3MOG_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P57081,8D58,8D58_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9UTI3,4KVM,4KVM_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9UTI3,4KVO,4KVO_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q03133,2HG4,2HG4_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q03133,6MLK,6MLK_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9STX2,6EL3,6EL3_8,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0A9B6,2X5K,2X5K_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P22033,3BIC,3BIC_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P51587,1N0W,1N0W_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P62491,1OIX,1OIX_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q96KQ7,3K5K,3K5K_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q6SZW1,6O0Q,6O0Q_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q6SZW1,6O0V,6O0V_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q09472,3I3J,3I3J_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P67910,2X6T,2X6T_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P28845,2BEL,2BEL_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9BYW2,4H12,4H12_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P06935,2YOL,2YOL_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0ABU0,3T88,3T88_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0ABU0,4ELS,4ELS_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P09546,2AY0,2AY0_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P62820,3L0I,3L0I_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9NX46,2G4K,2G4K_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q02804,6YGC,6YGC_6,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q8IVS2,2C2N,2C2N_5,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P0AF12,1Y6Q,1Y6Q_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P19097,2WAT,2WAT_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9HV27,4R8Z,4R8Z_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q86W50,2H00,2H00_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P40545,2AGK,2AGK_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P32783,9MG5,9MG5_8,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9HL57,3F0A,3F0A_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9HL57,3K9U,3K9U_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9EQZ5,1V3U,1V3U_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9EQZ5,1V3V,1V3V_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WNG3,1U6E,1U6E_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WQB3,1SR9,1SR9_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P46677,4B0A,4B0A_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P14081,2PJP,2PJP_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q10469,5VCR,5VCR_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P33317,3HHQ,3HHQ_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9NRN7,2C43,2C43_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P04177,2TOH,2TOH_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00890,8GQZ,8GQZ_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9HC16,3IR2,3IR2_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P24752,2F2S,2F2S_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P24752,2IB7,2IB7_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P24752,2IB8,2IB8_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P24752,2IB9,2IB9_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P42593,1PS9,1PS9_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q93K97,1KHZ,1KHZ_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00352,4WB9,4WB9_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00352,4WJ9,4WJ9_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00352,4WP7,4WP7_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P00352,4WPN,4WPN_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
P9WKK9,2G4O,2G4O_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q7UC03,2FZV,2FZV_3,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q9LSV0,3DOJ,3DOJ_2,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
Q7L266,4O0C,4O0C_4,CL,[Cl-],VEXZGXHMUGYJMC-UHFFFAOYSA-M,VEXZGXHMUGYJMC,VEXZGXHMUGYJMC-UHFFFAOYSA
